* File di statistiche, vuoto e riempito dal programma successivamente. Prima riga con dati di default di prova.
Cappuccino	426	948	959.25	997.7399999999998	Transazione fallita.	08-05-2018 09:54:21
Caffè Espresso	426	948	959.25	997.7399999999998	Transazione fallita.	08-05-2018 09:54:22
Latte Caldo	426	948	959.25	997.7399999999998	Transazione fallita.	08-05-2018 09:54:24
Tè al Limone	426	948	959.25	997.7399999999998	Transazione fallita.	08-05-2018 09:54:26
Caffè Arabica	426	948	959.25	997.7399999999998	Transazione fallita.	08-05-2018 09:54:28
Caffè Miscela Top	426	948	959.25	997.7399999999998	Transazione fallita.	08-05-2018 09:54:29
Caffè Lungo	426	948	959.25	997.7399999999998	Transazione fallita.	08-05-2018 09:54:39
Cappuccino	426	948	959.25	997.7399999999998	Transazione fallita.	08-05-2018 09:54:40
Cappuccino	426	948	959.25	997.7399999999998	Transazione fallita.	08-05-2018 09:54:59
Ginseng	426	948	959.25	997.7399999999998	Transazione fallita.	08-05-2018 09:55:00
Cappuccino	426	948	959.25	997.7399999999998	Transazione fallita.	08-05-2018 09:55:01
Caffè Miscela Top	426	948	959.25	997.7399999999998	Transazione fallita.	08-05-2018 09:55:02
Cioccolata	426	948	959.25	997.7399999999998	Transazione fallita.	08-05-2018 09:55:06
Tè al Limone	426	948	959.25	997.7399999999998	Transazione fallita.	08-05-2018 09:55:07
Caffè Arabica	426	948	959.25	997.7399999999998	Transazione fallita.	08-05-2018 09:55:08
Caffè Corretto	426	948	959.25	997.7399999999998	Transazione fallita.	08-05-2018 09:55:09
Latte Caldo	426	948	959.25	997.7399999999998	Transazione fallita.	08-05-2018 09:55:10
Caffè Espresso	426	948	959.25	997.7399999999998	Transazione fallita.	08-05-2018 09:55:11
Caffè Lungo	426	948	959.25	997.7399999999998	Transazione fallita.	08-05-2018 09:55:51
Latte Caldo	426	948	959.25	997.7399999999998	Transazione fallita.	08-05-2018 09:55:52
Caffè Espresso	426	948	959.25	997.7399999999998	Transazione fallita.	08-05-2018 09:55:53
Cappuccino	426	948	959.25	997.7399999999998	Transazione fallita.	08-05-2018 09:55:57
Caffè Espresso	426	948	959.25	997.7399999999998	Transazione fallita.	08-05-2018 09:55:58
Caffè Lungo	426	948	959.25	997.7399999999998	Transazione fallita.	08-05-2018 09:56:38
Cappuccino	426	948	959.25	997.7399999999998	Transazione fallita.	08-05-2018 09:56:38
Ginseng	426	948	959.25	997.7399999999998	Transazione fallita.	08-05-2018 09:56:39
Cappuccino	426	948	959.25	997.7399999999998	Transazione fallita.	08-05-2018 09:56:40
Caffè Lungo	426	948	959.25	997.7399999999998	Transazione fallita.	08-05-2018 10:11:10
Caffè Corretto	425	947	958.0	997.7399999999998	Transazione avvenuta il:	08-05-2018 10:11:25
Caffè Corretto	425	947	958.0	997.7399999999998	Transazione fallita.	08-05-2018 10:11:32
Caffè Corretto	424	946	956.75	997.7399999999998	Transazione avvenuta il:	08-05-2018 10:13:44
Caffè Corretto	423	945	955.75	997.7399999999998	Transazione avvenuta il:	08-05-2018 10:16:28
Cappuccino	423	945	955.75	997.7399999999998	Transazione fallita.	08-05-2018 10:18:52
Caffè Miscela Top	422	944	954.5	997.7399999999998	Transazione avvenuta il:	08-05-2018 10:18:58
Caffè Corretto	421	943	953.25	997.7399999999998	Transazione avvenuta il:	08-05-2018 10:21:44
Caffè Lungo	421	943	953.25	997.7399999999998	Transazione fallita.	08-05-2018 10:31:25
Caffè Lungo	421	943	953.25	997.7399999999998	Transazione fallita.	08-05-2018 10:36:43
Caffè Lungo	421	943	953.25	997.7399999999998	Transazione fallita.	08-05-2018 10:56:35
Caffè Lungo	421	943	953.25	997.7399999999998	Transazione fallita.	08-05-2018 11:01:03
Cioccolata	421	943	953.25	997.7399999999998	Transazione fallita.	08-05-2018 11:16:45
Latte Caldo	421	943	953.25	997.7399999999998	Transazione fallita.	08-05-2018 11:17:06
Latte Caldo	420	942	952.5	997.7399999999998	Transazione avvenuta il:	08-05-2018 11:17:16
Caffè Lungo	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:20:39
Latte Caldo	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:20:41
Caffè Espresso	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:20:42
Cappuccino	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:20:43
Ginseng	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:20:44
Cappuccino	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:20:45
Ginseng	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:20:47
Cappuccino	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:20:51
Caffè Arabica	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:20:52
Cappuccino	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:20:56
Cappuccino	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:20:57
Latte Caldo	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:20:58
Caffè Corretto	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:21:01
Caffè Corretto	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:21:04
Ginseng	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:22:19
Caffè Lungo	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:26:20
Latte Caldo	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:26:22
Cioccolata	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:26:23
Tè al Limone	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:26:23
Caffè Espresso	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:26:24
Cappuccino	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:26:25
Ginseng	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:26:26
Cappuccino	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:26:26
Caffè Lungo	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:27:11
Latte Caldo	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:27:12
Cioccolata	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:27:12
Tè al Limone	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:27:13
Caffè Espresso	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:27:14
Caffè Lungo	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:27:37
Latte Caldo	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:27:38
Cioccolata	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:27:39
Tè al Limone	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:27:39
Caffè Espresso	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:27:40
Cappuccino	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:27:40
Ginseng	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:27:42
Cappuccino	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:27:42
Caffè Lungo	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:28:57
Latte Caldo	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:28:59
Caffè Espresso	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:29:00
Cappuccino	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:29:01
Tè al Limone	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:29:01
Cioccolata	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:29:02
Caffè Espresso	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:29:03
Cappuccino	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:29:04
Ginseng	420	942	952.5	997.7399999999998	Transazione fallita.	08-05-2018 11:31:49
Caffè Corretto	420	942	952.0	997.7399999999998	Transazione avvenuta il:	08-05-2018 11:19:41
Caffè Miscela Top	420	942	952.0	997.7399999999998	Transazione fallita.	08-05-2018 11:21:28
Tè al Limone	419	941	951.25	997.7399999999998	Transazione avvenuta il:	08-05-2018 11:21:32
Tè al Limone	418	940	950.5	997.7399999999998	Transazione avvenuta il:	08-05-2018 11:21:42
Cappuccino	418	940	950.5	997.6599999999997	Transazione avvenuta il:	08-05-2018 11:24:05
*Cappuccino	419	941	951.75	997.5799999999997	Transazione avvenuta il:	08-05-2018 11:56:13
Cappuccino	418	940	951.0	997.4999999999997	Transazione avvenuta il:	08-05-2018 11:56:21
